loan_id,funded_amount,funded_date,duration_years,duration_months,_10_yr_treasury_index_date_funded,interest_rate_percent,interest_rate,payments,total_past_payments,loan_balance,property_value,purpose,firstname,middlename,lastname,social,phone,title,employment_length,building_class_category,tax_class_at_present,building_class_at_present,address_1,address_2,zip_code,city,state,total_units,land_square_feet,gross_square_feet,tax_class_at_time_of_sale
LL0001334,1520000.0,2019-09-13,30,360,1.9,3.499,0.03498,6823.78,3,1499528.65,1645500.0,investment property,Milana,Harper,Miller,671-46-0977,653-087-8990,Executive Director,17,13 CONDOS - ELEVATOR APARTMENTS,2,R4,57 WEST 58TH STREET,10I,10119,New York City,NY,1,,,2
LL0000755,1428000.0,2017-12-21,30,360,2.48,4.079,0.04079,6882.69,24,1262815.49,1645050.0,home,Elyse,Sophia,Wiley,379-80-9640,273-469-3664,Registered nurse,7,04 TAX CLASS 1 CONDOS,1A,R3,242-37 OAK PARK DRIVE,116A,10013,New York City,NY,1,,,1
LL0001447,1368000.0,2014-09-15,15,180,2.6,3.899,0.03899,10049.83,63,734860.63,1644700.0,home,Charles,Grayson,Parker,703-12-6603,445-272-4009,Managing Director,1,04 TAX CLASS 1 CONDOS,1C,R6,553 DAHILL ROAD,3,10151,New York City,NY,1,0.0,0.0,1
LL0001636,1520000.0,2013-03-10,30,360,2.06,3.659,0.03658,6960.24,81,956220.36,1644400.0,commerical property,Legend,Daxton,Stephenson,360-50-8231,667-956-1580,Loan officer,8,04 TAX CLASS 1 CONDOS,1C,R6,1141 46TH STREET,2,10171,New York City,NY,1,0.0,0.0,1
LL0001179,1440000.0,2018-10-07,15,180,3.23,4.529,0.04529,11037.26,14,1285478.39,1642550.0,investment property,Sutton,Charlotte,Brown,282-22-5365,908-601-3260,VP HR,18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,117 EDGECOMBE AVENUE,1,10279,New York City,NY,1,,,2
LL0001331,1452000.0,2012-11-16,30,360,1.58,3.179,0.03179,6262.75,85,919665.95,1642100.0,commerical property,Bryson,River,Muhammad,589-29-5913,338-820-3906,CRNA,15,13 CONDOS - ELEVATOR APARTMENTS,2,R4,120 GREENWICH STREET,11E,10022,New York City,NY,1,,,2
LL0000991,1524000.0,2013-07-21,30,360,2.5,4.099,0.04098,7362.18,77,957112.51,1641750.0,home,Aubrie,Celeste,Floyd,801-23-7492,375-533-5051,Loan consultant,4,04 TAX CLASS 1 CONDOS,1A,R3,3-05 127TH   STREET,2,10005,New York City,NY,1,,,1
LL0000607,1520000.0,2016-09-04,30,360,1.6024,3.201,0.03201,6574.33,39,1263601.22,1640700.0,home,Mila,Abigail,Edwards,383-87-4649,836-784-8198,Partner,16,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,396 LEFFERTS AVENUE,2,10249,New York City,NY,1,0.0,0.0,2
LL0000132,1488000.0,2018-06-26,30,360,2.88,4.479,0.04479,7520.92,18,1352623.41,1635700.0,home,Rhett,Kade,Medley,959-93-0893,494-791-5654,Sr Vice President,17,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,396 LEFFERTS AVENUE,3,10101,New York City,NY,1,0.0,0.0,2
LL0000669,1620000.0,2019-02-28,30,360,2.73,4.328,0.04328,8043.57,10,1539564.25,1635350.0,commerical property,Adelyn,Iris,Hansen,705-04-8444,955-933-2201,Hospitalist,8,13 CONDOS - ELEVATOR APARTMENTS,2,R4,1760 2 AVENUE,11E,10009,New York City,NY,1,,,2
LL0000082,1420000.0,2014-10-13,30,360,2.31,3.909,0.03909,6705.01,62,1004289.24,1635300.0,commerical property,Kevin,Evan,Estrada,766-52-2335,930-584-8018,Attorney,7,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,137 DUPONT STREET,2,10101,New York City,NY,1,0.0,0.0,2
LL0000137,1560000.0,2019-03-22,30,360,2.44,4.038,0.04038,7481.89,9,1492662.95,1634250.0,commerical property,Jasper,Finley,Storey,155-28-7896,842-094-6297,Vice President,12,13 CONDOS - ELEVATOR APARTMENTS,2,R4,333 EAST 45TH   STREET,10C,10039,New York City,NY,1,,,2
LL0001446,1510000.0,2019-10-22,15,180,1.78,3.079,0.03078,10484.52,2,1489030.96,1633550.0,commerical property,Levi,Andrew,Rendon,798-61-9725,737-935-7595,CFO,17,04 TAX CLASS 1 CONDOS,1C,R6,1629 43RD STREET,1,10172,New York City,NY,1,0.0,0.0,1
LL0001520,1464000.0,2017-05-02,30,360,2.2803,3.879,0.03879,6887.62,31,1250483.75,1632700.0,investment property,Ricardo,Keegan,Holland,212-20-9774,265-873-4169,senior account executive,18,04 TAX CLASS 1 CONDOS,1C,R6,1631 43RD STREET,3,10150,New York City,NY,1,0.0,0.0,1
LL0000736,1400000.0,2013-11-05,15,180,2.69,3.989,0.03989,10347.92,73,644602.18,1632400.0,commerical property,Levi,Andrew,Gates,791-31-1357,298-398-6445,Employe Concerns Manager,2,07 RENTALS - WALKUP APARTMENTS,2A,C3,279 EAST 54TH   STREET,4,10281,New York City,NY,4,3000.0,3360.0,2
LL0000866,1476000.0,2014-10-21,30,360,2.23,3.829,0.03829,6901.92,62,1048080.96,1630900.0,commerical property,Charlotte,Abigail,Mathews,889-21-4390,355-803-5640,Regional Vice President,11,07 RENTALS - WALKUP APARTMENTS,2A,C3,365 MILFORD STREET,4,10282,New York City,NY,4,2667.0,3198.0,2
LL0000389,1428000.0,2018-11-15,30,360,3.11,4.709,0.04709,7413.87,13,1331619.63,1628600.0,home,Jeremy,Calvin,Herrera,175-14-6101,326-876-3394,Senior Vice President,16,04 TAX CLASS 1 CONDOS,1A,R3,3-09 127TH   STREET,3,10020,New York City,NY,1,,,1
LL0001044,1570000.0,2016-10-22,15,180,1.7347,3.033,0.03033,10867.07,38,1157051.46,1628300.0,home,Danica,Madison,Castaneda,898-63-0756,216-308-7071,Branch Manager,10,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,668 HALSEY ST,4,10161,New York City,NY,1,0.0,0.0,2
LL0000436,1410000.0,2017-11-28,30,360,2.34,3.939,0.03939,6682.06,25,1242948.39,1628200.0,investment property,Tucker,Louis,Foy,826-48-5923,674-708-7717,Partner (lawyer),13,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,92 PENN STREET,2,10017,New York City,NY,1,0.0,0.0,2
LL0001609,1610000.0,2019-01-11,15,180,2.71,4.008,0.04008,11915.43,11,1478930.26,1627750.0,home,Gemma,Jada,Davidson,465-49-1651,682-108-2560,CFO,10,13 CONDOS - ELEVATOR APARTMENTS,2,R4,350 WEST 57TH   STREET,11E,10163,New York City,NY,1,,,2
LL0000144,1368000.0,2012-05-12,30,360,1.84,3.439,0.03439,6096.44,91,813223.54,1627500.0,home,Lukas,Cade,Breen,774-26-1478,729-548-7310,Regional Vice President,3,04 TAX CLASS 1 CONDOS,1C,R6,1637 43RD STREET,3,10121,New York City,NY,1,0.0,0.0,1
LL0000136,1580000.0,2017-07-11,30,360,2.3605,3.959,0.03959,7505.86,29,1362329.97,1625200.0,home,Annika,Greta,Larsen,145-83-5030,741-268-9496,Senior Loan Officer,16,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1420 56TH STREET,4,10278,New York City,NY,1,0.0,0.0,2
LL0001200,1350000.0,2014-11-26,30,360,2.24,3.839,0.03839,6320.43,61,964453.56,1623100.0,commerical property,Jayden,Alexander,Miller,723-70-1806,876-713-8726,Operations Manager,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,184 INDIA STREET,8,10172,New York City,NY,1,0.0,0.0,2
LL0000261,1356000.0,2012-02-04,30,360,1.97,3.569,0.03569,6141.39,94,778708.94,1620400.0,home,Graham,Bradley,Ryan,733-83-8412,200-767-2284,Physician,12,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,2027 1ST AVENUE,6,10010,New York City,NY,1,,,2
LL0001465,1584000.0,2018-01-13,30,360,2.55,4.148,0.04148,7698.03,23,1406945.23,1619900.0,commerical property,Sebastian,Christopher,Scott,164-96-1053,208-266-1629,Sales Manager,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,230 16TH STREET,6,10024,New York City,NY,1,0.0,0.0,2
LL0000104,1410000.0,2015-02-28,15,180,2.0,3.299,0.03299,9941.24,58,833407.9,1618400.0,home,Mallory,Carolina,Mclaughlin,339-86-8592,631-846-7754,Radiologist,5,13 CONDOS - ELEVATOR APARTMENTS,2,R4,2475 OCEAN AVENUE,4,10016,New York City,NY,1,0.0,0.0,2
LL0000130,1400000.0,2017-12-06,30,360,2.33,3.929,0.03929,6626.64,24,1240960.74,1617800.0,commerical property,Benjamin,James,Sharp,642-61-4615,762-446-7790,Staff Anesthetist,15,07 RENTALS - WALKUP APARTMENTS,2A,C3,169 EAST 93RD STREET,4,10109,New York City,NY,4,2500.0,3400.0,2
LL0001649,1608000.0,2019-06-23,30,360,2.07,3.668,0.03668,7372.28,6,1563766.34,1617600.0,investment property,Thiago,Enzo,Dominguez,693-60-3413,334-926-5354,President,3,04 TAX CLASS 1 CONDOS,1C,R6,1637 43RD STREET,2,10103,New York City,NY,1,0.0,0.0,1
LL0000322,1300000.0,2012-06-20,30,360,1.65,3.249,0.03249,5656.97,90,790872.82,1617550.0,home,Lydia,Ava,Reyes,205-10-5814,617-211-3579,CFO,12,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1227 43RD STREET,4,10154,New York City,NY,1,0.0,0.0,2
LL0000160,1360000.0,2015-11-21,30,360,2.26,3.859,0.03859,6382.78,49,1047243.58,1615100.0,investment property,Charlotte,Emily,Santiago,676-88-5757,450-819-6955,manager,12,04 TAX CLASS 1 CONDOS,1A,R3,8428 BAY 16TH STREET,7,10153,New York City,NY,1,0.0,0.0,1
LL0001482,1370000.0,2013-03-26,30,360,1.92,3.519,0.03519,6166.45,81,870517.42,1613600.0,commerical property,Adaline,Zara,Robbins,265-28-8731,898-333-7068,Vice President,3,13 CONDOS - ELEVATOR APARTMENTS,2,R4,120 RIVERSIDE BOULEVARD,10C,10021,New York City,NY,1,,,2
LL0000773,1300000.0,2012-09-07,15,180,1.67,2.969,0.02969,8958.19,87,520637.3,1613600.0,home,Rafael,Donovan,Combs,455-09-0505,496-110-7702,Insurance Sales,13,04 TAX CLASS 1 CONDOS,1A,R3,1264 58TH STREET,2,10174,New York City,NY,1,0.0,0.0,1
LL0001412,1610000.0,2019-10-24,30,360,1.77,3.368,0.03368,7111.51,2,1595776.98,1613450.0,commerical property,Jeremiah,Alan,Stearns,981-41-9679,656-363-6979,Realtor,3,13 CONDOS - ELEVATOR APARTMENTS,2,R4,131-05 40TH   ROAD,11E,10007,New York City,NY,1,,,2
LL0000691,1440000.0,2017-02-04,30,360,2.4648,4.063,0.04063,6927.18,34,1204475.74,1613050.0,commerical property,River,Frank,Gant,515-99-3785,620-120-4335,Account Executive,1,13 CONDOS - ELEVATOR APARTMENTS,2,R4,1840 52ND STREET,7,10020,New York City,NY,1,0.0,0.0,2
LL0001379,1428000.0,2013-02-27,30,360,1.91,3.509,0.03509,6419.53,82,901598.18,1612950.0,commerical property,Olive,Elliana,Fields,843-22-9438,231-191-8969,Owner,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,140 QUINCY STREET,5,10123,New York City,NY,1,0.0,0.0,2
LL0000524,1512000.0,2014-07-01,30,360,2.58,4.179,0.04178,7374.54,66,1025280.5,1612500.0,commerical property,Heaven,Carly,Erickson,880-00-6869,813-707-3944,"SVP, Division Manager",16,04 TAX CLASS 1 CONDOS,1A,R3,3-25 127TH STREET,8,10119,New York City,NY,1,,,1
LL0001627,1404000.0,2015-04-02,30,360,1.92,3.519,0.03519,6319.49,56,1050108.69,1610750.0,home,Clayton,Beckham,Dowdy,966-25-0252,224-304-6722,Realtor,2,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1206 42ND   STREET,3,10171,New York City,NY,1,0.0,0.0,2
LL0000522,1480000.0,2012-11-27,30,360,1.64,3.239,0.03239,6432.12,85,933269.64,1609550.0,home,Jameson,Dallas,Mcdonnell,459-17-8668,977-996-1190,Managing Member,12,07 RENTALS - WALKUP APARTMENTS,2A,C2,71 ENGERT AVENUE,6,10108,New York City,NY,6,2483.0,5070.0,2
LL0001288,1380000.0,2017-05-02,30,360,2.2803,3.879,0.03879,6492.43,31,1178734.68,1608700.0,commerical property,Ryker,Eric,Blake,681-56-5051,756-756-1746,Detailer,4,03 THREE FAMILY DWELLINGS,1,C0,2502 MCDONALD AVENUE,4,10027,New York City,NY,3,1825.0,2080.0,1
LL0001590,1392000.0,2014-10-13,30,360,2.31,3.909,0.03909,6572.8,62,984486.35,1607300.0,investment property,Karsyn,Sophia,Glenn,144-87-7694,992-742-3818,defense instructor,14,04 TAX CLASS 1 CONDOS,1A,R3,267 AVENUE O,1,10119,New York City,NY,1,0.0,0.0,1
LL0001508,1400000.0,2015-03-24,30,360,1.88,3.479,0.03479,6270.23,57,1042597.13,1607200.0,investment property,Alice,Harper,Foster,821-40-6310,454-597-2051,Manager,11,04 TAX CLASS 1 CONDOS,1A,R3,167-23 POWELLS COVE BLVD,8,10029,New York City,NY,1,,,1
LL0000776,1512000.0,2014-10-25,30,360,2.29,3.889,0.03888,7121.23,62,1070483.59,1606700.0,commerical property,Michelle,Anastasia,Grant,945-10-2442,770-089-2801,Financial Advisor,13,13 CONDOS - ELEVATOR APARTMENTS,2,R4,40-22 COLLEGE POINT BOULEV,10C,10010,New York City,NY,1,,,2
LL0001186,1370000.0,2013-08-21,15,180,2.87,4.169,0.04169,10250.14,76,590989.32,1606200.0,commerical property,Tristan,Carson,Fay,955-76-5893,807-911-8738,VIP of sales,8,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,454 NOSTRAND AVENUE,3,10001,New York City,NY,1,0.0,0.0,2
LL0000864,1570000.0,2018-01-15,30,360,2.5462,4.145,0.04145,7627.26,23,1394573.13,1605800.0,investment property,Priscilla,Kailey,Brock,949-78-1302,953-479-6154,Renovation Sales supervisor,15,13 CONDOS - ELEVATOR APARTMENTS,2,R4,527 CATHEDRAL PARKWAY,24,10156,New York City,NY,1,,,2
LL0000331,1410000.0,2019-04-05,30,360,2.5,4.099,0.04099,6812.28,8,1355501.77,1603550.0,investment property,Micah,Brody,Kim,958-35-9954,324-942-8976,Escrow Officer,16,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,605 MANHATTAN AVENUE,3,10170,New York City,NY,1,0.0,0.0,2
LL0000218,1584000.0,2018-12-12,30,360,2.91,4.508,0.04508,8033.43,12,1487598.88,1603250.0,home,Emmett,George,Freeman,917-41-5897,643-629-7009,Portfolio Manager,2,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,5506 15TH AVENUE,5,10173,New York City,NY,1,0.0,0.0,2
LL0000702,1536000.0,2019-08-16,30,360,1.55,3.149,0.03148,6599.08,4,1509603.66,1602900.0,commerical property,Emery,Lauren,Mendoza,843-84-5894,512-691-9831,president,5,13 CONDOS - ELEVATOR APARTMENTS,2,R4,131-05 40TH   ROAD,11F,10087,New York City,NY,1,,,2
LL0000969,1370000.0,2013-11-14,15,180,2.69,3.989,0.03989,10126.17,73,630789.28,1601950.0,commerical property,Danna,Jayda,Li,899-08-7188,281-422-1605,owner/ manager,2,13 CONDOS - ELEVATOR APARTMENTS,2,R4,131-03 40TH   ROAD,11E,10029,New York City,NY,1,,,2
LL0001570,1400000.0,2018-10-19,30,360,3.2,4.799,0.04799,7344.47,14,1297177.44,1601950.0,home,Atticus,Emanuel,Erickson,691-86-8275,426-647-6851,President,17,13 CONDOS - ELEVATOR APARTMENTS,2,R4,131-03 40TH   ROAD,11F,10013,New York City,NY,1,,,2
LL0001075,1540000.0,2019-12-27,30,360,1.88,3.479,0.03478,6896.39,0,1540000.0,1600250.0,home,Allen,Gregory,Zimmerman,343-52-5718,556-424-3857,vp,18,13 CONDOS - ELEVATOR APARTMENTS,2,R4,53 BOERUM PLACE,10C,10007,New York City,NY,1,0.0,0.0,2
LL0000450,1510000.0,2018-05-07,30,360,2.95,4.549,0.04548,7694.07,19,1363812.59,1600200.0,home,Maximiliano,Armando,Braden,805-66-4939,831-202-8073,VP Finance ops,12,12 CONDOS - WALKUP APARTMENTS,2,R2,35 EAST 4TH STREET,4,10081,New York City,NY,1,0.0,0.0,2
LL0000089,1290000.0,2012-12-10,30,360,1.63,3.229,0.03229,5599.3,84,819658.44,1598900.0,investment property,Maria,Harper,Kim,846-11-8404,900-421-9713,Manager,7,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1241 42ND   STREET,6,10111,New York City,NY,1,0.0,0.0,2
LL0000290,1520000.0,2015-09-14,30,360,2.18,3.779,0.03778,7063.53,51,1159760.02,1598500.0,investment property,Lucas,Aiden,Martin,335-15-4122,435-617-8916,Vice President,9,07 RENTALS - WALKUP APARTMENTS,2A,C3,316 EAST 93RD STREET,4,10171,New York City,NY,4,2675.0,3280.0,2
LL0001704,1560000.0,2017-12-23,30,360,2.48,4.078,0.04078,7518.0,24,1379568.02,1596950.0,home,Parker,Josie,George,511-07-8455,928-570-8458,Partner,17,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,729 DECATUR STREET,1,10037,New York City,NY,1,0.0,0.0,2
LL0001322,1460000.0,2015-11-27,30,360,2.22,3.819,0.03819,6818.78,49,1125879.86,1594800.0,home,Serenity,Sophia,Ward,275-40-9572,278-271-4978,Senior Vice President,4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,259 AINSLIE STREET,4,10108,New York City,NY,1,0.0,0.0,2
LL0000633,1520000.0,2019-04-08,30,360,2.52,4.119,0.04118,7360.5,8,1461116.04,1593400.0,investment property,Thomas,Ryan,Beavers,133-34-9688,670-297-9772,Dentist,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1420 56TH STREET,2,10112,New York City,NY,1,0.0,0.0,2
LL0000812,1430000.0,2014-05-15,30,360,2.5,4.099,0.04099,6908.91,67,967103.22,1592850.0,commerical property,Leona,Elizabeth,Williams,369-50-3628,926-964-6704,President,9,07 RENTALS - WALKUP APARTMENTS,2B,C1,3815 SEAGATE AVE,10,10028,New York City,NY,10,12000.0,5211.0,2
LL0001389,1470000.0,2016-07-24,30,360,1.57,3.169,0.03169,6332.37,41,1210373.02,1592800.0,home,Matthew,Mason,Smith,991-02-9226,891-790-9433,Physician,7,04 TAX CLASS 1 CONDOS,1C,R6,1056 55TH   STREET,2,10023,New York City,NY,1,0.0,0.0,1
LL0000162,1470000.0,2019-11-13,30,360,1.88,3.479,0.03479,6583.74,1,1463416.26,1592450.0,investment property,Arielle,Rylie,Fletcher,888-97-3014,857-125-5149,"VP, Global Derivatives",12,04 TAX CLASS 1 CONDOS,1A,R3,61-20 232ND   STREET,7,10039,New York City,NY,1,,,1
LL0000379,1490000.0,2014-05-24,15,180,2.54,3.839,0.03839,10901.52,67,759598.01,1592400.0,commerical property,Trevor,Gerardo,Stockton,957-16-4083,307-431-7116,Chief Legal Risk Officer,16,12 CONDOS - WALKUP APARTMENTS,2,R2,1615 BERGEN STREET,1,10029,New York City,NY,1,0.0,0.0,2
LL0000239,1452000.0,2015-08-10,30,360,2.24,3.839,0.03839,6797.98,52,1098505.18,1592250.0,home,Stephanie,Cali,Ray,412-32-5825,630-840-0408,sales Rep,11,04 TAX CLASS 1 CONDOS,1A,R3,1493 PROSPECT PLACE,3,10087,New York City,NY,1,0.0,0.0,1
LL0000650,1440000.0,2014-12-22,30,360,2.17,3.769,0.03769,6684.4,60,1038936.05,1591800.0,investment property,Jayda,Alani,Mcbride,785-33-4961,330-799-4913,Manager,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,138 QUINCY STREET,6,10103,New York City,NY,1,0.0,0.0,2
LL0000458,1548000.0,2017-08-13,30,360,2.1888,3.787,0.03787,7201.57,28,1346356.08,1591550.0,home,Fiona,Delaney,Lawrence,905-69-7552,960-020-4181,Attorney-Partner,7,13 CONDOS - ELEVATOR APARTMENTS,2,R4,388 BRIDGE STREET,33D,10116,New York City,NY,1,0.0,0.0,2
LL0001268,1560000.0,2018-05-15,30,360,3.08,4.678,0.04678,8070.13,19,1406667.44,1589800.0,home,Caroline,Abigail,Morgan,638-89-9907,631-445-0204,Director,2,04 TAX CLASS 1 CONDOS,1A,R3,63-11 DOUGLASTON PARKWAY,21,10019,New York City,NY,1,,,1
LL0001677,1356000.0,2017-02-04,30,360,2.4648,4.063,0.04063,6523.1,34,1134214.65,1589050.0,investment property,Victor,Luca,Holmes,808-80-3976,752-405-8412,President,6,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,208 LEFFERTS PLACE,3,10021,New York City,NY,1,0.0,0.0,2
LL0000348,1470000.0,2013-07-04,30,360,2.52,4.119,0.04119,7119.23,77,921819.47,1588600.0,investment property,Ivan,Everett,Tucker,105-82-1800,430-344-8236,Pediatric dentist,8,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,208 LEFFERTS PLACE,4,10151,New York City,NY,1,0.0,0.0,2
LL0001705,1420000.0,2017-06-09,30,360,2.2005,3.799,0.03799,6615.79,30,1221526.42,1586800.0,commerical property,Chance,Skyler,Morrissey,634-14-8972,730-902-9531,Physician,15,04 TAX CLASS 1 CONDOS,1A,R3,3-23 127TH   STREET,7,10090,New York City,NY,1,,,1
LL0001622,1330000.0,2015-10-25,30,360,2.09,3.689,0.03689,6113.49,50,1024325.41,1586450.0,investment property,Gunnar,Noel,Ibarra,202-51-8586,582-434-9448,Nurse,17,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,171 FRANKLIN AVENUE,6,10006,New York City,NY,1,0.0,0.0,2
LL0001494,1560000.0,2018-07-24,30,360,2.95,4.548,0.04548,7948.85,17,1424869.63,1586300.0,investment property,Malia,Heaven,Shelton,748-44-4809,532-108-1302,Vice President,14,04 TAX CLASS 1 CONDOS,1C,R6,1629 43RD STREET,3,10022,New York City,NY,1,0.0,0.0,1
LL0000526,1520000.0,2019-09-01,30,360,1.5,3.099,0.03098,6489.0,4,1494044.01,1586100.0,investment property,Kaden,Jeffrey,Heaton,325-32-4827,707-717-3313,General Manager,11,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1141 DEAN STREET,2,10166,New York City,NY,1,0.0,0.0,2
LL0000381,1390000.0,2019-02-26,15,180,2.64,3.939,0.03939,10239.22,10,1287607.76,1585450.0,commerical property,Mckenna,Makenna,Oliver,949-71-6940,662-908-7784,Foundation Executive Director,10,04 TAX CLASS 1 CONDOS,1C,R6,1631 43RD STREET,1,10081,New York City,NY,1,0.0,0.0,1
LL0000264,1520000.0,2019-09-18,30,360,1.8,3.399,0.03398,6739.23,3,1499782.31,1585250.0,investment property,Jenna,Addilyn,Estrada,564-88-9724,658-748-3580,SVP IT/CIO,6,04 TAX CLASS 1 CONDOS,1C,R6,1548 43RD   STREET,2,10109,New York City,NY,1,0.0,0.0,1
LL0001537,1430000.0,2018-02-06,30,360,2.79,4.389,0.04389,7151.59,22,1272664.97,1584700.0,home,Cayden,Finn,Aguilar,338-02-3753,817-902-3193,driver,11,04 TAX CLASS 1 CONDOS,1A,R3,1633 43RD STREET,1,10104,New York City,NY,1,0.0,0.0,1
LL0001381,1404000.0,2016-09-12,30,360,1.6629,3.262,0.03261,6118.78,39,1165367.73,1584300.0,home,Cesar,Reid,Pearson,841-02-2408,896-409-6137,Partner,11,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,87 LORIMER STREET,3,10039,New York City,NY,1,0.0,0.0,2
LL0000193,1560000.0,2018-09-08,30,360,2.94,4.538,0.04538,7939.55,15,1440906.71,1584000.0,investment property,William,Damian,Wagoner,325-39-5661,386-341-4946,TRUCK DRIVER,7,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,137 ELDERT STREET,4,10165,New York City,NY,1,0.0,0.0,2
LL0000893,1320000.0,2012-03-08,30,360,2.03,3.629,0.03629,6022.85,93,759875.01,1582750.0,commerical property,Abraham,Edward,Ingram,900-51-8020,705-717-2475,System Architect,6,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,208 LEFFERTS PLACE,1,10166,New York City,NY,1,0.0,0.0,2
LL0000987,1470000.0,2017-04-25,30,360,2.3322,3.931,0.03931,6959.66,32,1247291.03,1579050.0,investment property,Amaya,Daleyza,Perkins,461-86-2537,676-310-6277,Vice President Quality,3,07 RENTALS - WALKUP APARTMENTS,2A,C3,193 E 96TH STREET,4,10167,New York City,NY,4,2500.0,3567.0,2
LL0001632,1480000.0,2014-08-03,30,360,2.52,4.119,0.04119,7167.66,64,1021269.9,1578850.0,home,Finley,Teagan,Armstrong,814-52-6324,924-942-1819,Attorney,16,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1241 42ND   STREET,4,10011,New York City,NY,1,0.0,0.0,2
LL0000306,1400000.0,2013-07-06,30,360,2.73,4.329,0.04329,6952.06,77,864691.31,1578500.0,commerical property,Dominick,Tyson,Sutton,182-24-7985,770-977-5353,President,7,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1577 56TH STREET,4,10038,New York City,NY,1,0.0,0.0,2
LL0001671,1320000.0,2015-10-04,30,360,1.99,3.589,0.03589,5993.16,50,1020341.87,1577500.0,investment property,Nicolas,Barrett,Renner,951-22-3802,968-348-0250,captain,17,04 TAX CLASS 1 CONDOS,1C,R6,1631 43RD STREET,2,10035,New York City,NY,1,0.0,0.0,1
LL0001690,1410000.0,2014-02-19,30,360,2.73,4.329,0.04329,7001.72,70,919879.71,1577100.0,investment property,Sophia,Emily,Chase,562-73-2175,388-355-1623,Firefighter/Paramedic,10,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1241 42ND   STREET,3,10159,New York City,NY,1,0.0,0.0,2
LL0001663,1520000.0,2016-11-18,30,360,2.3548,3.953,0.03953,7215.59,37,1253023.28,1576950.0,commerical property,Jordan,Jonathan,Barrow,518-12-3975,464-114-2407,Supervising Producer Homeland,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,52 SKILLMAN STREET,3,10102,New York City,NY,1,0.0,0.0,2
LL0001020,1400000.0,2013-08-09,30,360,2.57,4.169,0.04169,6820.93,76,881609.05,1576800.0,commerical property,Gael,Sergio,Donohue,175-87-6365,488-841-8507,Dentist,10,13 CONDOS - ELEVATOR APARTMENTS,2,R4,3411 GUIDER AVENUE,4,10171,New York City,NY,1,0.0,0.0,2
LL0001547,1390000.0,2019-09-03,30,360,1.47,3.069,0.03069,5912.15,3,1372263.55,1576000.0,investment property,Vera,River,Gregory,199-23-8721,440-424-3684,VP Human Resources,17,07 RENTALS - WALKUP APARTMENTS,2A,C3,4001 SEA GATE AVENUE,4,10119,New York City,NY,4,4000.0,2160.0,2
LL0000391,1570000.0,2019-09-28,30,360,1.69,3.288,0.03288,6865.53,3,1549403.42,1574750.0,commerical property,Elias,Nathaniel,Henderson,847-33-8850,785-184-9220,Financial Advisor,6,04 TAX CLASS 1 CONDOS,1A,R3,4-18 121ST   STREET,21,10011,New York City,NY,1,,,1
LL0000165,1490000.0,2018-08-28,30,360,2.88,4.479,0.04479,7531.03,16,1369503.51,1574550.0,investment property,Bethany,Nayeli,Campos,246-18-5203,637-316-4038,Executive Director,9,04 TAX CLASS 1 CONDOS,1C,R6,1216 47TH STREET,3,10118,New York City,NY,1,0.0,0.0,1
LL0000473,1440000.0,2019-04-01,30,360,2.49,4.089,0.04089,6948.87,9,1377460.16,1573750.0,home,River,Brooks,Cervantes,281-41-9500,362-806-2355,Executive Creative Director,10,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1241 42ND   STREET,5,10012,New York City,NY,1,0.0,0.0,2
